litorilinea_aerophila	Bacteria	53	1204385	cellular organisms; Bacteria; Terrabacteria group; Chloroflexi; Caldilineae; Caldilineales; Caldilineaceae; Litorilinea	2	200795	475962	475963	475964	1215913
methylovulum_miyakonense	Bacteria	27	645578	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Methylococcales; Methylococcaceae; Methylovulum	2	1224	1236	135618	403	762296
bizionia_argentinensis	Bacteria	20	456455	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Bizionia	2	976	117743	200644	49546	283785
pseudonocardia_yuanmonensis	Bacteria	28	1095914	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Pseudonocardia	2	201174	1760	85010	2070	1847
avibacterium_volantium	Bacteria	37	762	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Avibacterium	2	1224	1236	135625	712	292486
pediococcus_sp	Bacteria	30	1907779	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Pediococcus	2	1239	91061	186826	33958	1253
lentzea_californiensis	Bacteria	28	438851	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Lentzea	2	201174	1760	85010	2070	165301
pseudomonas_gladioli	Bacteria	29	28095	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia	2	1224	28216	80840	119060	32008
streptomyces_sporoclivatus	Bacteria	27	284038	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces melanosporofaciens group	2	201174	1760	85011	2062	1883
phoma_dictamnicola	Eukaryota	24	446929	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; dothideomyceta; Dothideomycetes; Pleosporomycetidae; Pleosporales; Pleosporineae; Didymellaceae; Heterophoma	2759	4890	147541	92860	683158	1770150
microcyclus_ulei	Eukaryota	26	221068	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; dothideomyceta; Dothideomycetes; Dothideomycetes incertae sedis; Botryosphaeriales; Planistromellaceae; Microcyclus	2759	4890	147541	451869	192931	221067
stilbella_erythrocephala	Eukaryota	24	327576	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreales incertae sedis; Stilbella	2759	4890	147550	5125	NA	150382
methanosarcina_vacuolata	Archaea	37	2215	cellular organisms; Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina	2157	28890	224756	94695	2206	2207
nocardiopsis_composta	Bacteria	30	157465	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Nocardiopsis	2	201174	1760	85012	83676	2013
fusarium_succisae	Eukaryota	25	42666	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium; Fusarium fujikuroi species complex	2759	4890	147550	5125	110618	5506
roseivivax_roseus	Bacteria	28	641238	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Roseivivax	2	1224	28211	204455	31989	93682
mortierella_gamsii	Eukaryota	13	64522	cellular organisms; Eukaryota; Opisthokonta; Fungi; Mucoromycota; Mortierellomycotina; Mortierellales; Mortierellaceae; Mortierella	2759	1913637	NA	214503	4854	4855
enterococcus_avium	Bacteria	36	33945	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	2	1239	91061	186826	81852	1350
mortierella_polycephala	Eukaryota	24	41804	cellular organisms; Eukaryota; Opisthokonta; Fungi; Mucoromycota; Mortierellomycotina; Mortierellales; Mortierellaceae; Mortierella	2759	1913637	NA	214503	4854	4855
chaetomium_cancroideum	Eukaryota	24	874300	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Sordariomycetidae; Sordariales; Chaetomiaceae; Chaetomium	2759	4890	147550	5139	35718	5149
ophiostoma_piceae	Eukaryota	25	61273	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Sordariomycetidae; Ophiostomatales; Ophiostomataceae; Ophiostoma	2759	4890	147550	5151	5152	5159
desulfovibrio_piezophilus	Bacteria	28	879567	cellular organisms; Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio	2	1224	28221	213115	194924	872
chryseobacterium_aquifrigidense	Bacteria	30	558021	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Chryseobacterium	2	976	117743	200644	49546	59732
sugiyamaella_americana	Eukaryota	23	796026	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Trichomonascaceae; Sugiyamaella	2759	4890	4891	4892	410830	410829
dictyostelium_aureocephalum	Eukaryota	20	360674	cellular organisms; Eukaryota; Amoebozoa; Mycetozoa; Dictyosteliida; Dictyostelium	2759	NA	NA	33083	NA	5782
phyllobacterium_myrsinacearum	Bacteria	26	28101	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Phyllobacteriaceae; Phyllobacterium	2	1224	28211	356	69277	28100
achromobacter_lunatus	Bacteria	26	339	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas	2	1224	1236	135614	32033	338
pseudonocardia_acaciae	Bacteria	37	551276	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Pseudonocardia	2	201174	1760	85010	2070	1847
wickerhamomyces_sydowiorum	Eukaryota	24	36031	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Phaffomycetaceae; Wickerhamomyces	2759	4890	4891	4892	115784	599737
lysobacter_gummosus	Bacteria	30	262324	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Lysobacter	2	1224	1236	135614	32033	68
leucobacter_denitrificans	Bacteria	28	683042	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Leucobacter	2	201174	1760	85006	85023	55968
nectria_viridescens	Eukaryota	25	1053086	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Cosmospora	2759	4890	147550	5125	110618	115234
